student_id,student_name,student_sex,student_dob,Course_Title,course_id,billing_amount,admission_type,date_of_enrollment,test_results
6702,Holly Carter,Female,1953-10-08,Fundamentos de la Ingeniería de Requisitos,6702,9276.52813139093,regular,2019-04-18,Placed
6703,Thomas Higgins,Male,1959-05-06,高效协作,6703,45414.6653474973,financial_aid,2021-05-07,Unplaced
6704,Pamela Harrington,Female,2000-07-10,Launching into Machine Learning en Français,6704,9523.46011916689,financial_aid,2022-04-05,Ongoing
6705,Sean Curtis,Male,1964-02-02,Approche agile et design thinking,6705,49701.5928507405,financial_aid,2020-05-29,Ongoing
6706,Casey Chan,Male,1959-03-30,ELL Success in the Content Classroom: Capstone Project,6706,46526.2360186723,financial_aid,2023-09-28,Placed
6707,Audrey Howard,Female,1957-07-26,Supporting Veteran Success in Higher Education,6707,18976.9708447282,regular,2021-04-30,Placed
6708,Dominique Jackson,Male,1989-05-23,Engaging in Enterprise Growth and Innovation,6708,3954.39408738582,financial_aid,2023-09-30,Unplaced
6709,John May,Male,1936-09-28,"Comic Books, Geek Culture, and the Fandom Imaginary",6709,34819.5835262276,financial_aid,2023-04-25,Unplaced
6710,Ashley Edwards,Female,1967-05-17,Playing to Your Strengths by StandOut® ,6710,17191.5570745273,financial_aid,2021-06-27,Placed
6711,Krystal Miller,Male,2001-10-01,Find Your Calling: Career Transition Principles for Veterans,6711,26726.3478112018,financial_aid,2021-06-03,Unplaced
6712,Joshua Li,Female,1930-10-15,Overcoming  Challenges in Self and Society,6712,33869.3262180058,regular,2019-08-04,Placed
6713,Jackson Mitchell,Female,1991-02-27,Networking and Security in iOS Applications,6713,21208.9350345742,regular,2020-01-27,Unplaced
6714,Kyle Madden,Female,1986-08-01,Ebola: Essential Knowledge for Health Professionals,6714,36516.5045451154,financial_aid,2023-07-02,Placed
6715,Brian Johnson,Male,1980-01-30,تنسيق الصفحات في مايكروسوفت وورد,6715,48298.8579958491,financial_aid,2023-02-07,Ongoing
6716,Melissa Pena,Female,1933-03-07,Building Confidence in the Future,6716,12192.8284109278,financial_aid,2023-05-04,Unplaced
6717,Kristin Bishop,Male,1975-03-19,Programación avanzada en Swift,6717,37733.9398078424,financial_aid,2022-06-11,Placed
6718,Cindy Davis,Male,1992-03-17,Create a First-Person Camera (VM-Compatible!) in Unity,6718,20169.980659412,financial_aid,2022-04-19,Placed
6719,Dr. Aaron Todd,Female,1936-06-21,Responsible AI: Applying AI Principles with GC - Español,6719,15602.9978001221,financial_aid,2019-02-17,Placed
6720,Kayla Gardner,Female,1997-03-05,Voces de cambio social,6720,45543.9839775588,financial_aid,2021-12-29,Placed
6721,Lori Holder,Male,1946-05-20,Test-Driven Development Project: Random Person Generator,6721,45322.8749124946,financial_aid,2019-10-21,Placed
6722,Lori Brown,Male,1975-04-02,Light Up Your World in Unity (Introduction to Lighting),6722,37743.6160490719,regular,2019-10-28,Placed
6723,Chad Pruitt,Female,1952-06-21,Create an FPS Weapon in Unity (Part 3 -Damage Effects),6723,29890.7365895413,regular,2021-10-08,Unplaced
6724,David Adams,Male,1995-04-23,Lleva tu resume al siguiente nivel con Canva,6724,32740.925745142,financial_aid,2023-10-03,Ongoing
6725,Karen Green,Female,1970-05-29,Machine Learning in the Enterprise - Português Brasileiro,6725,9484.56159734438,financial_aid,2021-11-06,Placed
6726,Antonio Webb,Female,1930-09-02,Proyecto Final de Fundamentos de UX y requisitos de software,6726,22156.7319903398,financial_aid,2019-07-24,Ongoing
6727,Samantha Myers,Male,1977-05-24,Christian Virtues for Spiritual Growth,6727,28087.1732406327,regular,2022-10-01,Ongoing
6728,Melissa Jimenez,Female,1938-09-14,Vozes da Mudança Social,6728,45459.7556485529,financial_aid,2020-02-27,Unplaced
6729,James Peterson,Female,1935-12-17,Create an FPS Weapon in Unity (Part 4 - Ammunition),6729,36501.9700280651,financial_aid,2020-08-27,Placed
6730,Jennifer Lee,Male,1943-09-12,Commencer votre première réunion en ligne avec ZOOM,6730,44773.1925129568,regular,2019-12-02,Ongoing
6731,Douglas Hopkins,Female,1932-06-05,Crear la interfaz de usuario en Android Studio,6731,20597.3312217188,regular,2020-12-28,Unplaced
6732,Joanne Miller,Male,1998-03-21,Trabajar con datos en Android,6732,2776.64740666979,regular,2022-12-22,Placed
6733,Kimberly Rosario,Male,2002-11-26,Fornire un feedback utile (Giving Helpful Feedback),6733,31062.3799254337,financial_aid,2020-01-30,Ongoing
6734,Michael Cervantes,Female,1984-02-29,Project Practicum with Multiple Projects,6734,12958.9441164335,regular,2022-10-30,Unplaced
6735,Nicholas Graves,Female,1967-07-27,Storying the Self: (Re)Claiming our Voices,6735,3645.14265587579,financial_aid,2023-02-17,Unplaced
6736,Katherine Roach,Male,1963-03-31,Personal Desktop Notifier in Python: Covid-19 notifications,6736,16284.2629151634,regular,2019-07-29,Ongoing
6738,James Stewart,Male,1998-02-14,Business Transformation with Google Cloud en Français,6738,22298.2393776255,financial_aid,2021-06-26,Unplaced
6739,Lisa Lawson,Female,1999-10-09,Process Personal Details using Methods in Java,6739,28223.9661764777,financial_aid,2022-07-07,Ongoing
6740,Holly Oliver,Male,1937-04-08,Linux: Archiving and Compression for DevOps (tar/gzip),6740,31647.8020504394,financial_aid,2019-12-02,Ongoing
6741,Catherine Thompson,Female,1962-10-24,Compreender as dimensões interculturais na vida cotidiana,6741,41419.7622813289,financial_aid,2021-06-14,Unplaced
6742,Zachary Hicks,Female,1995-02-05,برنامج تنبيه سطح المكتب باستخدام Python: إشعارات Covid-19,6742,21395.6482873521,financial_aid,2023-08-30,Placed
6743,Mark Maxwell,Male,1978-08-12,Use Menus to Process Simple Personal Data in JavaFX,6743,8381.67170775976,regular,2021-04-28,Unplaced
6744,Patrick Santana,Female,1949-07-15,Aprende a programar con Python Specialization,6744,48376.0888329938,financial_aid,2020-08-24,Placed
6745,Rachel Cox,Female,1930-11-17,Habilidades de Gestión del Talento Specialization,6745,32522.4991499353,financial_aid,2022-05-06,Ongoing
6746,Scott Murillo,Male,1942-09-29,Principles of Leadership: Leading Technical Organizations Specialization,6746,36131.7538638216,financial_aid,2021-05-11,Placed
6747,Robert Turner,Male,1989-05-15,Decision-Making for Everyone Specialization,6747,24676.1768389988,financial_aid,2019-05-01,Ongoing
6748,Michele Wheeler,Female,1993-05-15,Hacer negocios en América Latina Specialization,6748,15525.9116444876,financial_aid,2023-06-11,Placed
6749,Justin Carr,Male,1993-08-16,Becoming a Strengths Based Leader: Leading Standout® Teams Specialization,6749,46494.0928992805,financial_aid,2020-03-22,Ongoing
6750,Brandi Hall,Female,1989-12-06,Defying Disruption: How to Become an Un-Disruptable Leader  Specialization,6750,49516.3133776079,financial_aid,2021-05-04,Unplaced
6752,Christina Thompson,Female,1974-03-02,Fundamentos de UX y de los requisitos de software Specialization,6752,5805.09799257314,financial_aid,2021-01-13,Ongoing
6753,Gregory Banks,Female,2000-05-20,Musician’s Professional Toolbox: Your Portfolio Career Specialization,6753,47227.2607263182,financial_aid,2020-05-19,Unplaced
6754,Patricia Thomas,Male,1959-06-28,Storying the Self for Leadership and Creativity Specialization,6754,29810.435328049,financial_aid,2021-07-23,Ongoing
6755,Alejandro Black,Female,1947-12-11,Networking in Google Cloud en Français Specialization,6755,45805.1965012336,financial_aid,2022-11-06,Ongoing
6756,Derek Edwards,Female,1985-12-04,职场修炼：学习、创新、协作与自我实现 Specialization,6756,4912.82913682091,financial_aid,2023-04-25,Unplaced
6758,Kristy Lara,Male,1961-08-25,Machine Learning with TensorFlow on Google Cloud en Français Specialization,6758,23544.8644881585,regular,2021-03-01,Unplaced
6759,Robert Richardson,Male,1954-09-01,Claves de la Dirección de Empresas Specialization,6759,35386.1106723468,financial_aid,2019-09-06,Unplaced
6760,Donald Terry,Female,1966-11-30,Communication Strategies for a Virtual Age,6760,32418.2958749941,financial_aid,2022-06-16,Placed
6761,Brandon Dalton,Male,1950-07-13,Deploy and Maintain Power BI Assets and Capstone project,6761,14276.4734034807,financial_aid,2023-09-06,Unplaced
6762,Danielle Simon,Female,1948-03-03,FPGA Design for Embedded Systems Specialization,6762,4780.69319220736,regular,2020-05-11,Placed
6763,Andrew Morris,Male,1950-02-27,Optical Engineering Specialization,6763,24822.2679489865,regular,2022-04-05,Placed
6764,Michael Bennett,Male,1974-11-21,Renewable Energy Specialization,6764,31622.6533324776,financial_aid,2021-07-13,Placed
6765,Sara Miller,Female,1975-05-23,Algorithms for Battery Management Systems Specialization,6765,2614.09212338311,regular,2021-11-07,Ongoing
6766,David Townsend,Female,1936-12-12,Robotics Specialization,6766,9161.06524639712,regular,2020-06-15,Ongoing
6767,Cynthia Maynard,Female,1982-08-22,Autodesk CAD/CAM/CAE for Mechanical Engineering Specialization,6767,38806.5943924778,financial_aid,2022-02-14,Ongoing
6768,Margaret Brady,Male,1971-08-30,An Introduction to Programming the Internet of Things (IOT) Specialization,6768,15810.7267968908,financial_aid,2020-03-14,Ongoing
6769,Denise Garcia,Male,1980-12-17,Power Electronics Specialization,6769,23174.4068434958,financial_aid,2022-10-02,Ongoing
6770,Joanne Wilcox,Female,1938-03-29,CAD and Digital Manufacturing Specialization,6770,9400.965253547,regular,2023-07-10,Placed
6771,Adam Lynch,Female,1996-09-19,Fundamentals of Engineering Exam Review,6771,27310.461129701,financial_aid,2019-12-26,Placed
6772,Laura Cervantes,Female,1968-11-26,Introduction to Electronics,6772,46468.1083323226,regular,2023-05-01,Ongoing
6773,Christina Hernandez,Male,1972-12-01,"Introduction to Biology: Ecology, Evolution, & Biodiversity Specialization",6773,41023.4749386881,financial_aid,2021-11-23,Unplaced
6774,Jonathan Small,Female,1971-02-24,Introduction to Engineering Mechanics,6774,12006.4595070911,financial_aid,2019-01-22,Placed
6775,Michael Morgan,Female,1935-09-09,Electric Industry Operations and Markets,6775,28571.4550968438,regular,2019-10-08,Unplaced
6776,James Gross,Female,1968-01-29,Embedding Sensors and Motors Specialization,6776,14259.0813995221,regular,2022-08-01,Ongoing
6777,Adrienne Jackson DVM,Female,1996-05-03,Oil & Gas Industry Operations and Markets ,6777,5120.1787819202,financial_aid,2020-12-23,Ongoing
6778,Amanda Bray,Female,1940-08-03,"Ethics, Technology and Engineering ",6778,35926.1197901637,financial_aid,2023-02-21,Unplaced
6779,Stephanie Day,Male,1974-03-23,Wind Energy,6779,43874.2824927208,financial_aid,2022-10-26,Ongoing
6780,Whitney Anderson,Female,1943-05-06,Fundamentals of GIS,6780,19404.2046305613,financial_aid,2020-09-08,Placed
6781,Ashley Roberts,Male,1953-08-23,Circular Economy - Sustainable Materials Management,6781,2502.91775819778,regular,2021-08-18,Unplaced
6782,James Bell,Male,1930-10-25,Autodesk CAD/CAM for Manufacturing Specialization,6782,27641.2385203917,regular,2022-04-04,Placed
6784,Thomas Nelson,Female,1965-11-08,Digital Signal Processing Specialization,6784,4143.79707941762,financial_aid,2019-03-16,Placed
6785,Samantha Griffin,Female,1990-11-22,Battery Technologies Specialization,6785,18604.2521095764,financial_aid,2022-03-05,Placed
6786,Michael Saunders,Female,1954-09-28,Understanding Einstein: The Special Theory of Relativity,6786,28854.6746750593,regular,2023-02-14,Placed
6787,Scott Hess,Female,1932-10-12,Introduction to Embedded Systems Software and Development Environments,6787,32002.5031923001,regular,2020-07-07,Placed
6788,Erika Kidd,Male,1933-10-16,Digital Manufacturing & Design Technology  Specialization,6788,17020.9342644701,regular,2018-11-07,Unplaced
6789,Julie Morales,Male,2001-02-10,"Modern Robotics:  Mechanics, Planning, and Control Specialization",6789,17258.5769917612,financial_aid,2023-02-13,Ongoing
6790,Lauren Bates,Female,1953-12-11,Plant Bioinformatic Methods Specialization,6790,44564.5001632557,financial_aid,2019-05-19,Unplaced
6792,Corey Rose,Female,1981-04-17,Semiconductor Packaging Specialization,6792,5937.25609150677,regular,2023-08-21,Unplaced
6793,Eileen Price,Female,1978-05-02,Marine Biology,6793,10525.8093173494,financial_aid,2023-05-31,Ongoing
6794,Rebecca Clark,Female,1933-06-14,Real-Time Embedded Systems Specialization,6794,28091.3948626901,regular,2019-02-07,Ongoing
6795,Curtis Smith,Female,1951-02-01,Introduction to Sustainability,6795,2510.03276315164,regular,2020-09-13,Ongoing
6796,Alex Nguyen,Male,1997-10-16,Astronomy: Exploring Time and Space,6796,39829.4807984679,regular,2021-03-03,Ongoing
6797,Amanda Gomez,Female,1987-05-09,Introduction to Systems Engineering,6797,38746.3453955756,financial_aid,2020-04-01,Unplaced
6798,Joshua Kelley,Female,1993-09-28,Solar Energy Basics,6798,38386.7307711791,regular,2022-01-23,Ongoing
6799,Ashley Chen,Male,1990-05-22,Understanding Research Methods,6799,36389.8187238909,regular,2022-07-23,Placed
6800,Kyle Powell,Male,1958-06-24,Spacecraft Dynamics and Control Specialization,6800,11491.2957825674,regular,2019-10-07,Placed
6801,Kyle Arnold,Female,1972-06-28,Sustainable Cities Specialization,6801,45686.5691640573,financial_aid,2019-04-08,Unplaced
6802,Matthew Browning,Female,1990-03-04,Introduction to FPGA Design for Embedded Systems,6802,26968.6945046854,regular,2022-06-08,Unplaced
6803,Patrick Murphy,Male,1962-06-26,First Order Optical System Design,6803,19726.6263898491,financial_aid,2023-10-23,Unplaced
6804,Brandon Thomas,Female,1972-12-07,"Energy Production, Distribution & Safety Specialization",6804,20914.5063484415,financial_aid,2020-11-19,Unplaced
6805,Julia Carroll,Male,1991-09-17,5G for Everyone,6805,44355.7318294661,financial_aid,2019-02-23,Ongoing
6806,Sheri Dominguez,Female,1945-03-06,Introduction to Chemistry:  Reactions and Ratios,6806,9269.02306748021,financial_aid,2021-06-11,Placed
6807,Jeffrey Rivera,Female,1994-09-06,21st Century Energy Transition: how do we make it work?,6807,36299.5635794978,regular,2019-04-05,Ongoing
6808,Craig Bryant,Female,1987-09-06,Additive Manufacturing Specialization,6808,9842.50863259775,regular,2019-10-01,Ongoing
6809,Thomas Durham,Male,1980-01-04,Sustainability Analyst Fundamentals Specialization,6809,40872.6743154699,financial_aid,2021-09-26,Unplaced
6810,Benjamin Brooks,Female,1964-03-11,Climate Change: Carbon Capture and Storage,6810,44105.3847074831,financial_aid,2020-04-29,Ongoing
6811,Sara Cox,Female,1998-09-18,Image Processing for Engineering and Science Specialization,6811,35919.1614172507,financial_aid,2021-10-06,Unplaced
6812,Amanda Fuentes,Female,1957-08-06,How Things Work: An Introduction to Physics,6812,38080.0648917225,financial_aid,2021-11-18,Unplaced
6813,Cameron Smith,Female,1959-06-02,Introduction to Chemistry:  Structures and Solutions,6813,11434.7683593675,financial_aid,2019-01-01,Placed
6814,Mckenzie Santiago,Female,1940-06-06,Introdução ao Controle de Sistemas,6814,3416.03785039708,financial_aid,2019-03-11,Ongoing
6815,Miguel Robinson,Female,1990-10-04,BIM Fundamentals for Engineers,6815,20250.0681562158,financial_aid,2022-12-21,Placed
6817,Charlotte Torres,Female,1988-03-24,Linear Circuits 1: DC Analysis,6817,45362.2014853676,financial_aid,2019-01-19,Ongoing
6818,Rachel Tran,Female,1949-09-24,Robotics: Aerial Robotics,6818,8603.05235108846,financial_aid,2019-11-30,Placed
6819,Elizabeth Kennedy,Male,1986-03-27,Embedded Software and Hardware Architecture,6819,20822.6178606671,financial_aid,2022-06-30,Ongoing
6820,Paul Gilbert,Male,1987-08-27,Applied Computational Fluid Dynamics,6820,43297.7336529021,financial_aid,2021-10-22,Unplaced
6821,Charles Vaughn,Female,1967-08-21,Global Environmental Management,6821,14843.5153013734,financial_aid,2020-05-28,Placed
6822,Nicole Lane,Male,1973-10-17,Mountains 101,6822,41742.2272424802,regular,2022-05-17,Ongoing
6823,Philip Anderson,Male,1973-11-26,Transmission electron microscopy for materials science,6823,45112.5231718877,financial_aid,2019-06-30,Unplaced
6824,John Obrien,Female,1961-12-15,Introduction to Thermodynamics: Transferring Energy from Here to There,6824,24606.9994303978,financial_aid,2021-06-15,Ongoing
6825,Douglas Hickman,Male,1966-03-03,Introduction to battery-management systems,6825,20791.154851466,financial_aid,2023-03-09,Placed
6826,Richard Payne,Female,1978-09-19,Chemical Biology,6826,10724.7828907968,financial_aid,2022-02-07,Ongoing
6827,Angel Duke,Male,2001-12-04,Nanotechnology: A Maker’s Course,6827,19498.5425516478,financial_aid,2022-04-13,Unplaced
6828,Nicholas Luna,Female,1944-03-25,Computer Vision for Engineering and Science Specialization,6828,33024.6560251764,financial_aid,2020-04-27,Placed
6829,Jonathan Small,Male,1972-08-01,Introduction to Model-Based Systems Engineering,6829,35356.4439300798,financial_aid,2021-12-12,Placed
6830,Pamela Calderon,Male,1950-05-28,Autodesk Generative Design for Manufacturing Specialization,6830,16323.8275205572,financial_aid,2021-07-21,Ongoing
6831,Tabitha Gray,Female,1953-11-14,Fundamentals of Flight mechanics Specialization,6831,29827.1569760126,financial_aid,2020-06-02,Placed
6832,Christopher Greene,Male,1970-09-07,Introduction to Biology: Ecology,6832,38079.7486759851,regular,2023-01-17,Unplaced
6833,Barbara Alexander,Male,1935-12-13,3D CAD Fundamental,6833,3252.62382554803,financial_aid,2022-10-16,Ongoing
6834,John Meza,Female,1966-01-10,Robótica,6834,12857.850428643,financial_aid,2020-10-23,Ongoing
6835,Christina Jordan,Female,1975-08-16,Introduction to Electricity and Magnetism Specialization,6835,6253.51230525635,financial_aid,2023-06-15,Ongoing
6836,Megan Phillips,Male,1985-09-30,Quantitative Methods,6836,3278.17547120394,financial_aid,2019-05-25,Placed
6837,James Fox,Male,1982-03-02,"Power System: Generation, Transmission and Protection  Specialization",6837,48530.1242051454,regular,2022-11-23,Unplaced
6838,Thomas Bell,Male,1960-05-08,Fundamental Skills in Engineering Design,6838,26731.5389591779,regular,2021-02-02,Placed
6839,Michelle Garcia,Female,1996-04-13,"Solar Energy for Engineers, Architects and Code Inspectors Specialization",6839,34562.7952966318,financial_aid,2023-10-28,Unplaced
6840,Justin Hernandez,Female,2002-01-30,Sustainable Agricultural Land Management,6840,44486.4340176295,financial_aid,2020-09-14,Unplaced
6841,Kendra Barnett,Male,1940-11-25,Global Warming I: The Science and Modeling of Climate Change,6841,23579.6913756518,regular,2020-06-09,Unplaced
6842,Stephanie Anderson,Male,1987-12-01,Introduction to Industrial Bioprocess Development,6842,10445.9804929279,financial_aid,2019-11-06,Placed
6843,Patrick Bryant PhD,Female,1944-05-14,Microwave engineering and antennas,6843,38173.9257316802,regular,2023-05-22,Unplaced
6844,Sue Allen,Male,1958-11-23,Renewable Energy Technology Fundamentals,6844,8227.71452329726,financial_aid,2019-08-10,Ongoing
6845,Michael Mccormick,Male,1986-12-24,Introduction to Mechanical Engineering Design and Manufacturing with Fusion 360,6845,26158.3968387995,financial_aid,2021-04-14,Placed
6846,Kenneth Castro,Female,1946-10-19,Introduction to GIS Mapping,6846,17939.5410974016,regular,2022-11-12,Placed
6847,Evelyn Bowman,Female,1945-04-05,The Finite Element Method for Problems in Physics,6847,1428.61949285333,financial_aid,2022-01-31,Unplaced
6848,Jason Sanchez,Male,1986-03-03,Sustainable Cities and Communities Specialization,6848,15312.4026842839,financial_aid,2022-03-03,Placed
6849,Matthew Downs,Female,2001-12-18,Beer Quality Specialization,6849,15611.0257603393,financial_aid,2021-12-12,Unplaced
6850,Shawn Woods,Female,1967-08-06,Exploring Renewable Energy Schemes,6850,44862.8286705506,financial_aid,2023-09-23,Unplaced
6851,Christopher Harmon,Male,1949-09-07,Digitalisation in Aeronautics and Space Specialization,6851,1510.01745422782,regular,2021-02-09,Unplaced
6852,Tiffany Hancock,Female,1969-10-24,Semiconductor Devices Specialization,6852,21607.1644673332,financial_aid,2023-08-02,Unplaced
6853,Kevin Sutton,Female,1959-10-14,Hardware Description Languages for FPGA Design,6853,24256.8464142193,financial_aid,2022-04-08,Unplaced
6854,James Lindsey,Male,1960-05-10,Introduction to High-Throughput Materials Development,6854,36020.0259760489,regular,2019-02-26,Placed
6855,Christopher Mora,Male,1967-06-03,Introduction to Physical Chemistry,6855,1297.12651394233,financial_aid,2020-01-02,Unplaced
6856,Michelle Hunter,Male,1987-04-11,Urban Air Mobility,6856,27520.734687519,financial_aid,2022-11-26,Unplaced
6857,Sandra Jacobs,Female,1937-08-08,"Computers, Waves, Simulations: A Practical Introduction to Numerical Methods using Python",6857,7483.78801177431,regular,2020-11-18,Ongoing
6858,Joshua Andrade,Female,1955-06-30,Managing Major Engineering Projects Specialization,6858,38310.2847642134,financial_aid,2019-11-09,Unplaced
6859,Kimberly Stephens,Female,1951-01-28,Astrobiology and the Search for Extraterrestrial Life,6859,7840.69275001255,financial_aid,2023-06-20,Ongoing
6860,Carla Griffin,Male,1970-01-20,Municipal Solid Waste Management in Developing Countries,6860,14474.8705064022,financial_aid,2019-09-27,Placed
6861,Gloria Mendoza,Male,1952-12-17,Design of Industrial Piping Systems Specialization,6861,38216.7051498509,financial_aid,2023-04-14,Ongoing
6862,Jason Kelley,Male,1976-09-02,Introduction to Power Electronics,6862,8691.64003962681,regular,2021-07-28,Placed
6863,Gregory Bentley,Female,1998-08-07,Solar Energy System Design,6863,27298.7343153026,regular,2021-03-19,Ongoing
6864,Miguel Taylor,Male,1952-01-10,RF and millimeter-Wave Circuit Design,6864,19972.8066400618,financial_aid,2023-04-06,Placed
6865,Shawna Barnes,Female,1986-05-29,Oceanography: a key to better understand our world,6865,31820.2795035068,regular,2023-10-25,Ongoing
6866,Lisa Ross,Female,1956-04-29,Electric Utilities Fundamentals and Future,6866,33315.480493456,financial_aid,2022-12-12,Placed
6867,Stephen Gonzales,Female,1971-03-01,Requirements Writing,6867,27180.2435898827,financial_aid,2019-01-25,Unplaced
6868,Rachel Church,Male,1943-11-09,"Remote Sensing Image Acquisition, Analysis and Applications",6868,43932.4930767876,regular,2023-09-13,Unplaced
6869,Jessica Marsh,Female,1959-11-05,Lean Six Sigma Specialization,6869,2996.6586115457,financial_aid,2022-06-05,Placed
6870,Erica Mcneil,Male,1990-12-10,Introduction to Digital Transformation,6870,15072.2948377337,regular,2022-12-21,Placed
6871,Michael White,Female,1945-04-13,Introduction to Mechanics Specialization,6871,26504.1737347998,financial_aid,2020-04-07,Unplaced
6872,Deborah Ford,Female,1935-07-08,Our Energy Future,6872,18483.9597118166,financial_aid,2021-06-16,Ongoing
6873,Melissa Bryan,Female,1985-03-26,Spacecraft Formation Relative Orbits Specialization,6873,38533.4245579365,financial_aid,2020-03-08,Ongoing
6874,Ryan Perez,Male,1965-08-02,"Introduction to CAD, CAM, and Practical CNC Machining",6874,11329.4367313045,financial_aid,2022-01-20,Unplaced
6875,Rebecca King,Female,1959-02-13,Engineering Systems in Motion: Dynamics of Particles and Bodies in 2D Motion,6875,12463.9925866121,financial_aid,2020-09-01,Placed
6876,John Baker,Male,1999-10-13,Rapid Prototyping Using 3D Printing Specialization,6876,23275.6840946182,financial_aid,2023-08-23,Ongoing
6877,Lori Sloan,Female,1967-05-15,Powering your Home Projects with Raspberry Pi Specialization,6877,24158.1060738291,financial_aid,2021-09-30,Placed
6878,Stephanie Weaver,Male,1949-07-28,Fundamentals of Audio and Music Engineering: Part 1 Musical Sound & Electronics,6878,30852.3884542997,regular,2021-02-09,Ongoing
6879,James Shields,Male,1996-02-14,Intro to Digital Manufacturing with Autodesk Fusion 360,6879,2742.37092768332,financial_aid,2021-02-13,Unplaced
6880,Jenny Cook,Female,1981-05-01,The Engineering of Structures Around Us Specialization,6880,22138.9499996297,financial_aid,2019-09-18,Unplaced
6881,Michael Caldwell,Male,1968-05-23," The Great Sustainability Transition: Global challenges, Local actions",6881,18765.3896528835,financial_aid,2022-09-16,Unplaced
6882,Micheal King,Female,1984-10-17,Designing Effective Science Communication,6882,7874.93562772916,financial_aid,2023-10-18,Ongoing
6883,Rachel Li,Male,1946-03-17,Water Cooperation and Diplomacy,6883,23288.3204814827,financial_aid,2023-01-31,Ongoing
6884,Richard Grant,Male,1973-06-30,Sustainable Food Systems,6884,22853.2441133735,regular,2020-10-29,Placed
6885,Andrew Adams,Female,1990-05-25,Introduction to Molecular Spectroscopy,6885,17611.6292410122,financial_aid,2021-02-07,Placed
6886,Steven Torres,Male,1999-02-24,Planet Earth...and You!,6886,43578.5889258956,financial_aid,2022-05-24,Unplaced
6887,Jeremy Willis,Female,1948-03-05,The ABC of sustainability ,6887,20109.1689774063,financial_aid,2023-08-14,Unplaced
6888,Troy Smith,Male,1942-09-26,"GIS Data Formats, Design and Quality",6888,35808.941347983,financial_aid,2022-11-01,Ongoing
6889,Dale Henderson,Male,1931-09-02,"The Effect of Fires on People, Property and the Environment",6889,48027.5560145005,financial_aid,2022-12-28,Placed
6890,Steven Benson,Male,1951-09-28,Digital Signal Processing 1: Basic Concepts and Algorithms,6890,35084.3003051173,financial_aid,2023-03-25,Placed
6891,Elaine Glenn,Male,1958-05-02,From the Big Bang to Dark Energy,6891,26015.539765533,financial_aid,2019-07-26,Ongoing
6892,Lawrence Meadows,Female,1940-08-02,Machine Design Part I,6892,19784.2055935616,financial_aid,2019-04-22,Unplaced
6893,Tammy Dunlap,Female,1975-11-16,Tropical Forest Landscapes 101: Conservation & Restoration,6893,13249.6522062603,financial_aid,2022-10-06,Ongoing
6894,Melissa Mcknight,Female,1994-01-07,Introduction to Indoor Air Quality,6894,18715.4154918068,financial_aid,2019-03-15,Unplaced
6896,Pamela West,Male,1976-07-17,Golf Course Management: Best Practices,6896,18925.5570029015,financial_aid,2021-07-19,Placed
6897,Eric Stark,Female,1993-10-12,A Practitioner's Approach to Power Distribution & Automation Specialization,6897,28807.281764845,regular,2021-04-30,Ongoing
6898,Vanessa Cook,Female,1991-04-25,Electric Vehicle Sensors,6898,35173.5550020445,financial_aid,2020-09-24,Ongoing
6899,Teresa Jones,Male,1936-03-03,New Space: Access to space - Basics,6899,19340.9533496855,financial_aid,2021-06-02,Placed
6900,Shannon Olson,Female,1943-07-14,Physics of Waves and Optics Specialization,6900,4103.56270905291,financial_aid,2022-04-23,Unplaced
6901,Ashley Barnes,Male,1963-10-05,Ecosystem Services: a Method for Sustainable Development,6901,44885.7231746151,regular,2022-10-31,Ongoing
6902,Tanya Porter,Female,1932-05-14,Fundamentals of Fluid Power,6902,40659.6180795914,regular,2020-05-19,Ongoing
6903,Robert Dickerson,Female,1933-06-22,Motors and Motor Control Circuits,6903,37677.3540713046,financial_aid,2018-12-04,Unplaced
6904,Jennifer Mack,Female,1950-05-30,Rapid Prototyping and Tooling Specialization,6904,12218.4855836234,financial_aid,2020-05-22,Unplaced
6905,Morgan Ballard,Female,1967-06-02,Photovoltaic solar energy,6905,25092.92010677,financial_aid,2022-06-14,Unplaced
6906,Heather Maxwell,Male,1999-06-08,Introduction to Semiconductor Process 1,6906,46927.2616640196,financial_aid,2021-03-03,Unplaced
6907,Kelli Jensen,Female,1987-05-17,Agroforestry Specialization,6907,24069.8925357066,financial_aid,2022-06-04,Ongoing
6908,Jamie Graham,Male,1963-11-14,Quantum Optics 1 : Single Photons,6908,9408.97569855612,financial_aid,2022-07-18,Placed
6909,Gary Blankenship,Female,1944-04-26,"Nanotechnology and Nanosensors, Part1",6909,3830.43996555317,regular,2020-07-31,Unplaced
6910,Andrea Byrd,Female,1974-08-27,Astrobiology: Exploring Other Worlds,6910,12110.2534551492,regular,2022-09-23,Placed
6911,Kevin Powell,Female,1980-12-25,Nuclear fuel management: a practical approach Specialization,6911,30889.0297805423,financial_aid,2020-09-11,Unplaced
6912,Ricky Nelson,Female,1941-02-06,The Science of the Solar System,6912,8455.9331321816,financial_aid,2020-07-12,Placed
6914,Joanne Hall,Female,1932-07-24,Algae Biotechnology,6914,2110.33117103345,financial_aid,2022-05-21,Ongoing
6915,Chloe Scott,Female,1963-04-30,Kinematics: Describing the Motions of Spacecraft,6915,46797.904479112,financial_aid,2023-05-25,Unplaced
